615,Tajikistan
616,Russia
617,Tajikistan
618,Tajikistan
619,Tajikistan
620,Libya
621,Unified Team
622,Uzbekistan
623,Soviet Union
624,Uzbekistan
625,Kyrgyzstan
626,Japan
627,Japan-1
628,Japan-1
629,Japan-1
630,Japan
631,Japan
632,Japan
633,Japan
634,Japan
635,Japan
636,Japan
637,Japan
638,Japan
639,Japan
640,Japan
641,Japan
642,Japan
643,Japan
644,Japan
645,Japan
646,Japan
647,Japan
648,Japan
649,Japan
650,Japan
651,Japan
652,Japan
653,Japan
654,Congo (Brazzaville)
655,Ethiopia
656,Ethiopia
657,Ethiopia
658,Ethiopia
659,Algeria
660,Egypt
661,Iran
662,Iran
663,Cameroon
664,Switzerland
665,Switzerland
666,Brazil
667,Brazil
668,Spain
669,Brazil
670,Germany
671,Germany
672,United States
673,United States
674,Canada
675,West Germany
676,West Germany
677,East Germany
678,East Germany
679,East Germany
680,East Germany
